TIME (UTC),y,x,STATION_NAME,TEMP (degC),STATION_PRESSURE (kPa),RELATIVE_HUMIDITY (%),DEW_POINT_TEMP (degC),WIND_SPEED (km/h),WIND_DIRECTION (deg),RAIN_AMOUNT (mm/hr),SNOW_AMOUNT (mm/hr
2024-08-17 13:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,10.232724642,101.7466080167,82.554503717,7.391730475,20.622004066800002,147.8890505,0.0,
2024-08-17 14:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,10.757131283,101.69778695,81.69829645,7.751465538,24.919736526,157.578728833,0.0,
2024-08-17 15:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,11.576920617,101.6603223667,78.980029583,8.050598922,26.6437627164,159.333377333,0.0,
2024-08-17 16:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,12.12656035,101.6327308333,77.016769583,8.215065983,27.5011779348,160.584677333,0.0,
2024-08-17 17:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,12.610918217,101.6019636333,76.702816233,8.62363375,27.8397315936,160.1275945,0.0,
2024-08-17 18:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,13.678797967,101.6205009,73.998379733,9.122378542,20.567246580000003,174.8854215,0.0,
2024-08-17 19:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,14.5841062,101.6042589833,73.2274324,9.840467258,20.0839387068,170.876290833,0.0,
2024-08-17 20:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,15.912705558,101.5734285333,68.813077517,10.185060358,19.0434456072,180.865882167,0.0,
2024-08-17 21:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,17.0858846,101.55141315,63.130938767,10.009528175,17.328213918,186.601589333,0.0,
2024-08-17 22:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,16.401964233,101.5230192,68.279964133,10.52902265,13.7768229108,170.673685667,0.0,
2024-08-17 23:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,16.79831525,101.5002683167,67.984843783,10.844595375,17.5956961752,177.038517333,0.0,
2024-08-18 00:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,16.4804209,101.47559535,68.68704875,10.701458483,17.3442089556,178.914611333,0.0,
2024-08-18 01:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,15.317874017,101.4626773,73.3012223,10.563031975,13.2943246956,175.814232667,0.0,
2024-08-18 02:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,14.324720817,101.454337,77.365880267,10.410049917,14.2083440856,158.917125,0.0,
2024-08-18 03:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,12.892613692,101.44598878330001,84.347004067,10.311110642,15.1729581564,135.816933817,0.0,
2024-08-18 04:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,12.57985885,101.4195325333,85.781367917,10.257526492,15.737053607999998,135.228541767,0.0,
2024-08-18 05:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,13.03542555,101.39051524999999,81.4125068,9.917972983,16.051632134400002,165.781195833,0.0,
2024-08-18 06:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,12.945657142,101.3617888,81.186156133,9.7943218,17.185695516,178.013171167,0.0,
2024-08-18 07:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,12.4231663,101.34741805,83.242898817,9.657075717,15.319563915600002,180.234969333,0.0,
2024-08-18 08:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,12.183205158,101.3483062167,84.1863352,9.59038375,10.431517226399999,211.411237333,0.0,
2024-08-18 09:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,12.070340858,101.36152135,84.067959283,9.458605592,10.3199208444,228.722171667,0.0,
2024-08-18 10:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,11.841090933,101.3805984167,85.8740694,9.549369925,14.0904255852,223.743020167,0.0,
2024-08-18 11:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,11.150327567,101.4205022,87.62857415,9.171568,4.9622414652,222.383403333,0.0,
2024-08-18 12:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,10.683630617,101.4297654833,89.423923067,9.01100205,7.1228524104,264.025574333,0.0,
2024-08-18 13:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,10.818078175,101.46088865,90.152776817,9.26584405,6.555299562,275.084092667,0.0,
2024-08-18 14:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,12.17357725,101.4932761833,87.216473317,10.109137483,8.7621243228,285.395218167,0.0,
2024-08-18 15:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,13.058027417,101.5286741667,84.916156033,10.572997708,13.0586252616,298.322016,0.0,
2024-08-18 16:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,14.988822033,101.56409288329999,78.137187133,11.201848525,14.751377528400003,299.073245,0.0,
2024-08-18 17:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,16.38529185,101.6194104,72.90749865,11.508392025,16.012104789600002,298.211446,0.0,
2024-08-18 18:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,16.038223233,101.6686913667,76.861317533,11.976407575,17.3405310444,295.385840667,0.0,
2024-08-18 19:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,15.374843808,101.69764715,77.743794083,11.506297517,18.4898785716,303.534062833,0.0,
2024-08-18 20:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,15.043888308,101.7460998667,76.845488633,11.008502917,17.829296074800002,303.445683167,0.0,
2024-08-18 21:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,15.775914125,101.7586254833,74.2665294,11.201910158,15.2522408052,307.337043167,0.0,
2024-08-18 22:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,16.02813935,101.79469215,73.331151933,11.254474017,14.5311139116,312.316348667,0.0,
2024-08-18 23:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,15.358863367,101.77703894999999,73.5898554,10.66254595,8.441239597200001,289.317478345,0.0,
2024-08-19 00:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,14.762587467,101.7864559667,77.738333083,10.906411925,7.947271079999999,96.949312682,0.0,
2024-08-19 01:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,14.3062561,101.7960115333,81.7764544,11.229157425,6.8454560052,110.11044131,0.0,
2024-08-19 02:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,12.463270825,101.7701581333,86.223565583,10.219503225,17.8789825548,102.611072817,0.0,
2024-08-19 03:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,10.717534642,101.7692169167,92.576236033,9.561480425,25.5376593252,131.6760895,0.0,
2024-08-19 04:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,8.99689965,101.7397246667,96.398813183,8.452364208,31.588149509999997,129.4101111,0.0,
2024-08-19 05:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,8.777342675,101.7036039667,95.376477767,8.077289205,35.2002720168,130.597667667,0.0,
2024-08-19 06:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,8.35727495,101.69188971669999,97.933168367,8.048969932,36.7254229032,130.2285594,0.0,
2024-08-19 07:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,8.227827433,101.64405135,98.457341683,7.99870641,37.525666283999996,136.282914667,0.0,
2024-08-19 08:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,8.427907308,101.5913412667,95.3714259,7.729053225,36.987848208,139.266363,0.0,
2024-08-19 09:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,8.162098557,101.5405127333,97.3489937,7.765678525,36.046540332,137.854646333,0.0,
2024-08-19 10:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,8.230986042,101.47441451670001,98.7291768,8.042508612,31.9420565892,135.497281333,0.0,
2024-08-19 11:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,8.603650683,101.3845311333,99.017907383,8.457739075,33.829877523600004,133.9975685,0.0,
2024-08-19 12:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,9.001730775,101.3217126,98.943230983,8.844173683,36.5634977904,138.638286833,0.0,
2024-08-19 13:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,9.448073225,101.30659161669999,98.4399742,9.2141049,30.1676487804,144.782138,0.0,
2024-08-19 14:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,10.076286675,101.2561218667,98.06196885,9.783550367,27.647672446799998,139.537148667,0.0,
2024-08-19 15:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,11.73146185,101.19844615,93.533134583,10.713790367,20.355657011999998,149.402845667,0.0,
2024-08-19 16:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,13.664993133,101.1451737667,86.375271167,11.42745035,18.9880447932,176.034156,0.0,
2024-08-19 17:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,14.741189142,101.09828404999999,81.682331233,11.63605855,16.396835904000003,188.622087333,0.0,
2024-08-19 18:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,15.448601558,101.0433458,77.79652285,11.587634625,18.3479273172,187.840720167,0.0,
2024-08-19 19:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,16.278075242,100.9912262167,73.220276617,11.467300842,18.6043427136,200.872193667,0.0,
2024-08-19 20:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,16.092375817,100.93912326670001,73.033413283,11.253322017,17.510930100000003,208.049209333,0.0,
2024-08-19 21:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,16.203409183,100.9019953,71.90723955,11.123889433,17.5013752824,206.736472833,0.0,
2024-08-19 22:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,17.1631695,100.8586486833,68.059868267,11.214369117,17.3033594172,206.300556167,0.0,
2024-08-19 23:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,16.805836517,100.8166272,68.64609895,11.004314492,15.156444279599999,208.872199333,0.0,
2024-08-20 00:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,17.259012133,100.7738302833,67.198988433,11.112464267,13.631423490000001,200.813098667,0.0,
2024-08-20 01:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,15.0526721,100.7314223833,79.050134033,11.40160905,11.06002476,155.441271583,0.0,
2024-08-20 02:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,13.676414133,100.6844360667,86.679586033,11.493177633,11.3691660228,126.83820325,0.0,
2024-08-20 03:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,13.5652264,100.6365567333,85.798736017,11.230331875,14.072256043200001,126.300896683,0.0,
2024-08-20 04:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,12.67716735,100.5912731333,89.229532917,10.946553158,14.153018407200001,125.791890067,0.0,
2024-08-20 05:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,12.508587808,100.5577310833,89.10598545,10.757809333,11.5384003236,131.475896917,0.0,
2024-08-20 06:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,12.777523975,100.5126732167,86.188216317,10.525237192,14.0704353324,156.039300167,0.0,
2024-08-20 07:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,12.515656917,100.46981425,85.696217267,10.182004608,14.5967857596,163.9463725,0.0,
2024-08-20 08:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,12.268647542,100.41208131670001,87.464350217,10.244610033,12.973940870400002,155.007253833,0.0,
2024-08-20 09:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,11.9536765,100.3801387167,90.3978475,10.427495867,13.7315167488,141.987955083,0.0,
2024-08-20 10:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,11.62809795,100.3296315667,92.754751033,10.493537167,14.368212792,127.311471383,0.0,
2024-08-20 11:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,11.627497242,100.30622919999999,92.77713605,10.496595725,15.3878687892,139.0035754,0.0,
2024-08-20 12:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,11.442956842,100.2516183667,92.95639065,10.342496925,7.556073174,106.218701367,0.0,
2024-08-20 13:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,11.70296555,100.1939122167,93.448274333,10.679864442,20.777737777200002,133.501072583,0.0,
2024-08-20 14:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,12.063098417,100.14962433330001,93.462917167,11.03939225,14.806350565200002,118.722556067,0.0,
2024-08-20 15:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,12.861493833,100.08539285,91.3992565,11.49225485,17.4611001564,148.644521833,0.0,
2024-08-20 16:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,13.178060492,100.0359210833,90.4218476,11.6426783,17.9732237976,131.577227917,0.0,
2024-08-20 17:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,13.9828394,99.95283435,87.7597369,11.982690808,20.135112379200002,136.946258267,0.0,
2024-08-20 18:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,15.471115358,99.9585995333,81.761419733,12.358762517,20.781132152399998,153.993240333,0.0,
2024-08-20 19:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,14.957574067,99.9290831667,83.937361633,12.259462025,17.6272280928,135.604618,0.0,
2024-08-20 20:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,15.495732092,99.8790882167,81.943447617,12.419400617,20.048571986400002,132.697912833,0.0,
2024-08-20 21:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,15.842576483,99.8480600833,80.714943617,12.528592842,14.413874867999999,133.675924,0.0,
2024-08-20 22:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,15.849359408,99.8145031167,80.708174917,12.533333425,13.8878006652,132.185555,0.0,
2024-08-20 23:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,16.032220258,99.79654046670001,78.948032733,12.375273817,12.5100337392,136.893348417,0.0,
2024-08-21 00:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,16.090965608,99.8073979167,79.660316583,12.568876617,10.320824192400002,129.305241333,0.0,
2024-08-21 01:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,15.67734475,99.8101132333,82.2707458,12.646328125,5.3012840868,107.480600117,0.0,
2024-08-21 02:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,15.142593592,99.80588928329999,84.79990545,12.599210783,10.7605944684,107.960583317,0.0,
2024-08-21 03:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,14.451866892,99.83151095,83.066567433,11.6090195,4.339812283200001,106.093954317,0.0,
2024-08-21 04:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,13.51761105,99.84905571670001,85.855911483,11.193196283,2.7591217128,157.234246283,0.0,
2024-08-21 05:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,12.901482883,99.8670202833,88.621493233,11.064260108,3.662111556,129.140925843,0.0,
2024-08-21 06:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,12.856641375,99.8684265667,89.075820133,11.091390667,4.075850358,178.363753981,0.0,
2024-08-21 07:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,12.56793285,99.8876785,90.826885883,11.102833683,4.722973308,231.734636397,0.0,
2024-08-21 08:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,12.53988415,99.9142623667,90.53191425,11.030784525,6.2539677828,290.902412333,0.0,
2024-08-21 09:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,12.133087875,99.9657162333,92.761806533,10.994580967,7.855449480000001,238.397612167,0.0,
2024-08-21 10:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,11.651064917,100.01459245,93.444760117,10.627796442,8.9162033112,278.644528833,0.0,
2024-08-21 11:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,11.64559995,100.07872019999999,94.4407198,10.780410742,15.091967599200002,214.445024653,0.0,
2024-08-21 12:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,11.281985792,100.1752046667,97.013624967,10.824736242,17.1118115208,61.345203542,0.0,
2024-08-21 13:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,10.944929742,100.25219515,96.43831655,10.3996306,16.20433188,42.993487235,0.0,
2024-08-21 14:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,10.614378275,100.3249550667,95.89285785,9.985571125,14.143214890800001,106.185012063,0.0,
2024-08-21 15:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,10.58808445,100.3953929,93.836083717,9.635255508,14.792637715200001,169.581181334,0.0,
2024-08-21 16:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,9.8725535,100.4709252667,92.628331633,8.733495558,15.676849008000001,169.932283846,0.2,
2024-08-21 17:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,9.314396133,100.5492507167,93.109606767,8.256799665,15.4310792796,291.877754408,0.0,
2024-08-21 18:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,8.582279467,100.6319008833,93.7901805,7.637633943,15.5509942608,336.456896167,0.0,
2024-08-21 19:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,7.916914558,100.6811644167,92.013730617,6.69648738,15.48272988,341.930230167,0.0,
2024-08-21 20:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,7.289288592,100.7364719,89.844450683,5.73119918,18.721683813600002,301.947763008,0.0,
2024-08-21 21:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,6.57767846,100.7830970167,92.658288433,5.471569335,15.979792262399998,320.225669993,0.0,
2024-08-21 22:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,6.41241566,100.8182751167,93.7501165,5.477813013,14.645364966,285.753712617,0.3,
2024-08-21 23:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,6.2873438,100.8430867,94.172663267,5.41818773,14.891177649600001,343.301620333,0.0,
2024-08-22 00:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,6.181959648,100.8751711667,94.966158117,5.43481667,13.388551380000001,323.178683333,0.4,
2024-08-22 01:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,5.852633973,100.8959242,95.376219717,5.169192708,16.0632362016,321.951598,0.3,
2024-08-22 02:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,5.50772564,100.9041888667,96.840281083,5.044738915,15.4627210548,327.412208667,0.5,
2024-08-22 03:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,5.70682966,100.92129036669999,94.11285895,4.832752907,13.029930136800001,328.227160167,0.2,
2024-08-22 04:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,5.717442008,100.9353628,92.639283533,4.617102255,13.9895228448,324.233909833,0.2,
2024-08-22 05:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,5.53341062,100.92688773329999,92.6563641,4.43718453,11.7263850444,328.42203,0.3,
2024-08-22 06:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,5.300086252,100.9161340667,93.539321533,4.341594475,14.1122340576,313.422503333,0.2,
2024-08-22 07:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,4.724490355,100.8991503667,93.849929917,3.817456748,21.3810843456,308.2526705,0.5,
2024-08-22 08:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,4.137262207,100.90194598330001,92.364527183,3.008743172,22.202244558,313.452479167,0.2,
2024-08-22 09:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,3.4479086,100.9232032,92.365185133,2.325892187,17.6393880792,326.125653333,0.2,
2024-08-22 10:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,2.942772393,100.9346226667,92.807835117,1.892000313,17.1076334868,340.0847095,0.9,
2024-08-22 11:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,2.621992458,100.9463142333,92.395790667,1.512070388,14.659582280400002,330.516114958,0.7,
2024-08-22 12:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,2.272214718,100.96342875,93.1028563,1.271702727,11.8006983036,333.682399833,0.0,
2024-08-22 13:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,1.986288852,100.9693579833,92.5773482,0.909374547,12.122260235999999,334.064684167,0.8,
2024-08-22 14:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,1.878045773,100.95362508330001,92.026987367,0.719054242,19.453755621600003,311.047845667,0.2,
2024-08-22 15:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,1.919866677,100.96293005,89.625807467,0.392670465,23.3053551972,311.165779,0.0,
2024-08-22 16:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,2.100509317,100.96963339999999,89.64827545,0.575042372,17.732771694,309.536109667,0.0,
2024-08-22 17:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,2.66623261,100.95535048330001,86.018383183,0.557694749,19.3631602644,306.6442255,0.2,
2024-08-22 18:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,3.576749173,100.9325249333,80.732095533,0.569680211,18.1695574368,307.635638833,0.0,
2024-08-22 19:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,4.067009865,100.92604275,81.027232683,1.0898862,14.8633349904,314.233294667,0.0,
2024-08-22 20:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,4.111083203,100.9245939,84.255632583,1.683962582,14.677668957600002,287.9138405,0.0,
2024-08-22 21:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,4.687595572,100.9172138,84.415382433,2.277612965,17.3588493132,274.270702,0.3,
2024-08-22 22:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,5.330461457,100.9170039167,81.65310425,2.43843129,15.284153448,277.323917333,0.0,
2024-08-22 23:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,5.992252847,100.8985835333,74.33800515,1.766857378,17.060939391599998,308.669514,0.0,
2024-08-23 00:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,5.825977568,100.9182712,75.105333767,1.749330333,8.344440993600001,297.915634,0.0,
2024-08-23 01:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,6.05112187,100.9034518167,75.776624567,2.09356475,11.056456180800001,246.917564333,0.0,
2024-08-23 02:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,5.99914594,100.8749554,74.4834834,1.80051059,9.515619928800001,244.509223333,0.0,
2024-08-23 03:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,5.893956015,100.8425887833,74.632075217,1.726430173,6.6850338276,204.885760167,0.0,
2024-08-23 04:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,5.931365212,100.82301051670001,77.373046,2.268242068,9.9174582684,181.870940333,0.0,
2024-08-23 05:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,5.789269298,100.81697373329999,80.872890133,2.753873197,12.624260659199999,155.873172083,0.0,
2024-08-23 06:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,5.19396742,100.7977834833,87.340753333,3.260323437,14.496083085599999,110.640714133,0.0,
2024-08-23 07:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,6.045655452,100.77110478329999,89.548381967,4.455823132,19.2313997568,144.510175467,0.0,
2024-08-23 08:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,5.399811082,100.7166266833,92.167357283,4.226233707,17.56550448,108.782835433,0.0,
2024-08-23 09:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,5.165997137,100.67184069999999,93.785796433,4.246117843,20.5032725892,107.91822965,0.0,
2024-08-23 10:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,5.657424108,100.6435797,92.632447883,4.556477677,21.8695587408,104.4129317,0.0,
2024-08-23 11:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,5.857416103,100.6264224167,91.274392967,4.542978393,20.526377868,102.5210468,0.0,
2024-08-23 12:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,6.030493947,100.60982155,90.835371333,4.645146972,19.804638650399998,99.56862365,0.0,
2024-08-23 13:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,6.513280402,100.5548051333,90.526120717,5.073392827,27.321105218400003,103.870724417,0.0,
2024-08-23 14:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,6.995244425,100.5118470333,89.136291383,5.326662757,30.998237961599997,108.235182883,0.0,
2024-08-23 15:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,7.338072427,100.4947999167,90.5225052,5.88808663,33.065694378,114.377516117,0.0,
2024-08-23 16:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,7.394236177,100.45751455,92.086971817,6.192240343,29.6807919912,109.338876,0.0,
2024-08-23 17:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,8.163939452,100.3997184167,91.3759696,6.840980127,27.4540602636,103.946186817,0.0,
2024-08-23 18:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,9.4406653,100.3741445,89.603964367,7.816347117,25.4400177528,114.6693291,0.0,
2024-08-23 19:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,10.394206758,100.3615824833,88.212938217,8.526018883,16.926645654,120.714477583,0.0,
2024-08-23 20:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,11.413697908,100.31631351669999,86.188877667,9.184764875,12.573500472,118.016804183,0.0,
2024-08-23 21:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,12.05892535,100.27194115,83.71203985,9.383771417,13.8338617968,124.339385417,0.0,
2024-08-23 22:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,11.888367833,100.23870308330001,84.23476965,9.310131883,19.1352877992,124.3002054,0.0,
2024-08-23 23:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,11.9026587,100.19288035,84.206597467,9.31808335,19.8069327756,114.407448433,0.0,
2024-08-24 00:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,11.663693208,100.1538048833,84.883737767,9.202208167,10.268938494,107.5282448,0.0,
2024-08-24 01:00:00+00:00,69.114233333,-105.058966666,CB_ShoreStation_Lufft,11.357201025,100.11857925000001,87.066659133,9.280466175,14.116642311600001,125.060710917,0.0,
